,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold
90,5,6,2,0,7,0,0,1427.0,2.0,0.0,0,2.0,0,0,0,1427,1,0,0,0,2,2.0,11104,0,80,1427,4,0,1.0,1187,1969.0,1969,1969,0,599.0,1.0,516.0,828.0,1.0,1.4709800190294957,69.05520046484602,6,0,0,2,0.0,216,2.5,0,2008
91,6,7,2,2,7,780,1,860.0,2.0,0.0,0,2.0,0,1,0,1992,1,0,32,225,2,2.0,15295,0,60,1212,3,0,1.0,2154,1996.0,1996,2002,0,98.0,2.0,608.0,762.0,0.0,1.0,69.05520046484602,5,0,0,3,254.0,0,3.5,0,2007
92,10,7,2,0,6,786,1,754.0,2.0,596.0,0,2.0,0,1,0,1540,1,0,32,140,1,2.0,9109,0,60,754,3,1,1.0,550,1994.0,1994,1994,0,122.0,2.0,495.0,36.0,-1.0,1.4709800190294957,70.0,5,0,0,3,0.0,0,3.5,0,2009
93,6,5,2,0,8,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1535,2,0,0,0,2,2.0,7018,0,90,1535,4,0,1.0100200400801602,811,1979.0,1979,1979,0,0.0,1.5861723446893787,400.0,0.0,-0.32363271450075265,1.4709800190294957,64.0,5,0,0,1,0.0,0,2.0,0,2009
94,4,5,2,1,6,0,0,1152.0,2.0,0.0,0,2.0,0,0,0,1152,1,0,0,227,2,2.0,14112,0,80,1152,3,0,1.0,124,1964.0,1964,1964,0,138.0,1.0,484.0,1014.0,1.0,2.0,69.05520046484602,7,0,0,1,86.0,0,2.0,0,2010
95,2,8,2,0,5,0,1,1141.0,2.0,0.0,0,2.0,0,1,0,1151,1,0,60,0,2,2.0,3523,0,120,1151,2,0,1.0,1836,2006.0,2006,2007,0,1081.0,2.0,484.0,60.0,-1.0,1.4709800190294957,80.0,5,0,0,3,30.0,0,3.0,0,2007
96,3,6,2,1,6,0,0,1138.0,2.0,0.0,0,2.0,0,0,0,1138,1,0,0,0,2,2.0,15312,0,80,1138,3,0,1.0,779,1960.0,1960,1960,0,550.0,1.0,480.0,588.0,1.0,1.0,88.0,5,0,0,3,54.0,140,1.5,0,2009
97,1,5,2,1,6,0,0,894.0,2.0,206.0,0,2.0,0,0,0,1074,1,0,72,0,2,2.0,7450,0,20,1074,2,0,1.0,1886,1966.0,1956,1956,0,250.0,1.0,396.0,438.0,-1.0,2.0,74.0,5,0,0,2,0.0,0,1.0,0,2007
98,8,9,3,1,6,0,1,1561.0,2.0,0.0,0,2.0,0,2,0,1561,1,0,47,203,2,2.0,7313,0,120,1561,2,0,1.0,1724,2005.0,2005,2005,0,408.0,3.0,556.0,1153.0,-1.0,2.0,60.0,5,0,0,3,246.0,0,3.0,0,2007
99,6,8,2,1,9,1368,1,1342.0,2.0,0.0,168,2.0,0,1,0,2726,1,0,169,307,2,3.0,10019,0,60,1358,4,0,1.0,2450,1995.0,1995,1995,0,815.0,2.0,725.0,527.0,-1.0,4.0,83.0,5,0,0,3,397.0,0,2.5,0,2006
100,9,9,3,1,7,0,1,1884.0,2.0,0.0,0,2.0,0,2,0,1884,1,0,76,214,2,3.0,15401,0,20,1884,2,0,1.0,1013,2004.0,2004,2004,0,547.0,3.0,670.0,1337.0,2.0,2.0,53.0,5,0,0,3,296.0,0,3.0,0,2008
101,7,4,2,0,5,0,0,528.0,1.9566339700567887,0.0,144,1.9385647909137842,0,0,0,605,1,0,0,0,2,0.0,9098,0,30,605,2,0,1.0,2084,1978.7077955601446,1920,2002,0,180.0,1.0,0.0,348.0,0.0,1.4709800190294957,58.0,7,0,0,3,0.0,0,2.0,0,2007
102,5,8,3,1,6,0,0,1426.0,2.0,382.0,0,2.0,0,2,0,1671,1,0,90,280,2,2.0,16280,0,20,1671,3,0,3.0,1184,1976.0,1976,2007,0,0.0,2.0,550.0,1044.0,0.0,2.0,103.0,9,0,2,3,0.0,0,4.0,0,2008
103,9,3,2,0,5,0,0,245.0,1.9566339700567887,0.0,94,1.9385647909137842,0,0,0,797,1,0,36,0,2,0.0,9392,0,30,797,2,0,1.0,728,1978.7077955601446,1900,1950,0,245.0,0.0,0.0,0.0,-1.0,1.4709800190294957,72.0,3,0,-1,1,0.0,0,1.0,0,2009
104,6,6,2,1,7,1157,1,804.0,2.0,0.0,0,2.0,0,0,0,1961,1,0,192,125,2,2.0,12209,0,60,804,3,0,1.0,950,2001.0,2001,2002,0,114.0,3.0,560.0,690.0,-1.0,1.0,71.0,5,0,0,3,0.0,0,3.5,0,2009
105,7,5,2,0,6,0,0,1153.0,2.0,0.0,0,2.0,0,0,1,1193,1,0,153,140,0,2.0,13110,0,190,1193,2,1,1.0,2524,1972.0,1972,1972,0,191.0,2.0,501.0,962.0,-1.0,1.4709800190294957,79.0,6,0,0,3,144.0,0,3.0,0,2006
106,4,7,2,0,6,709,1,673.0,2.0,0.0,0,2.0,0,1,0,1382,1,0,50,153,2,2.0,2651,0,160,673,3,0,1.0,2513,2000.0,2000,2000,0,32.0,2.0,490.0,641.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2006
107,8,6,2,1,10,862,0,714.0,2.0,546.0,0,2.0,0,0,1,2526,1,0,15,88,1,1.0,8520,0,50,1664,5,0,1.0,2028,1916.0,1916,1950,0,0.0,1.0,216.0,168.0,-1.0,2.0,60.0,7,0,1,1,0.0,0,2.0,0,2007
108,10,6,3,2,4,0,0,1705.0,2.0,0.0,0,2.0,0,0,0,1390,1,0,189,0,2,2.0,39384,0,20,1390,1,0,1.0,2309,1957.0,1957,1957,0,595.0,2.0,550.0,1110.0,2.0,2.0,69.05520046484602,6,0,0,3,902.0,0,2.5,0,2006
109,6,7,2,0,6,862,1,764.0,2.0,0.0,0,2.0,0,1,0,1626,1,0,27,0,2,2.0,2628,0,160,764,2,0,1.0,51,2003.0,2003,2003,0,764.0,2.0,474.0,0.0,-1.0,1.4709800190294957,36.0,5,0,0,3,106.0,0,2.5,0,2010
110,10,5,2,1,7,690,0,690.0,2.0,0.0,0,2.0,0,0,0,1558,1,0,36,0,2,2.0,6406,0,70,868,3,0,1.0,699,1939.0,1939,1950,0,269.0,1.0,400.0,421.0,-1.0,2.0,57.0,6,0,0,1,0.0,182,1.5,0,2009
111,8,5,2,1,6,0,0,978.0,2.0,0.0,36,2.0,0,0,0,1422,1,0,0,0,2,1.0,12342,600,20,1422,3,0,1.0,1881,1960.0,1960,1978,0,978.0,1.0,286.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,1,0.0,0,1.0,0,2007
112,6,5,2,1,8,445,0,1078.0,2.0,0.0,0,2.0,0,0,0,1573,1,0,0,0,2,2.0,6240,0,50,1128,3,0,1.0,1345,1930.0,1930,1992,0,1078.0,1.0,360.0,0.0,-1.0,2.0,52.0,7,0,0,1,0.0,0,2.0,0,2008
113,2,6,2,0,5,0,0,1116.0,2.0,0.0,0,2.0,0,0,0,1116,1,0,0,0,2,2.0,10000,0,20,1116,3,0,1.0,166,1962.0,1962,1962,0,1116.0,1.0,440.0,0.0,-1.0,1.4709800190294957,87.0,6,0,0,1,261.0,385,1.5,0,2010
114,6,2,0,0,5,0,0,0.0,1.9566339700567887,0.0,100,1.9385647909137842,0,0,0,660,1,0,0,0,2,0.0,9000,0,20,660,2,0,1.0100200400801602,781,1978.7077955601446,1947,1950,0,0.0,1.5861723446893787,0.0,0.0,-0.32363271450075265,1.4709800190294957,69.05520046484602,2,0,0,0,0.0,0,1.0,0,2009
115,5,6,2,1,7,0,0,1140.0,2.0,0.0,0,2.0,0,0,0,1707,1,0,0,0,2,2.0,11088,0,20,1707,3,0,1.0,379,1978.0,1978,1998,0,308.0,1.0,479.0,832.0,-1.0,1.0,80.0,5,0,0,2,144.0,0,2.0,0,2009
116,11,5,0,2,6,0,0,1466.0,2.0,0.0,0,2.0,0,0,0,1466,1,0,140,0,2,2.0,17755,0,20,1466,3,0,1.0,2818,1959.0,1959,1959,0,1290.0,1.0,528.0,176.0,-1.0,2.0,134.0,4,0,0,1,132.0,100,1.5,0,2006
117,7,9,3,1,5,0,1,1614.0,2.0,0.0,0,2.0,0,1,0,1638,1,0,68,230,2,2.0,4765,0,120,1638,2,0,1.0,1168,2000.0,2000,2000,0,587.0,2.0,495.0,1027.0,1.0,1.0,69.05520046484602,5,0,0,3,260.0,0,3.0,0,2008
118,12,5,2,2,7,0,0,988.0,2.0,0.0,0,2.0,0,0,0,1721,1,0,84,50,2,2.0,10532,0,190,1721,3,0,1.0,1396,1960.0,1960,1960,0,0.0,1.0,626.0,988.0,0.0,1.0,69.05520046484602,3,0,0,2,275.0,0,3.0,0,2008
119,8,6,2,0,7,836,1,928.0,2.0,0.0,0,2.0,0,0,0,1764,1,0,99,276,2,2.0,15426,0,60,928,3,0,1.0,838,1997.0,1997,1997,0,107.0,2.0,470.0,821.0,-1.0,1.4709800190294957,65.0,5,0,0,3,0.0,0,3.5,0,2009
120,7,5,2,1,6,0,0,996.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,996,1,0,0,144,2,0.0,13907,0,30,996,3,0,1.0,1492,1978.7077955601446,1940,1969,0,706.0,1.0,0.0,290.0,-1.0,2.0,63.0,6,0,0,3,0.0,0,2.0,0,2008
121,11,5,2,0,6,0,0,1202.0,2.0,202.0,120,2.0,0,0,0,1202,1,0,35,0,2,1.0,8750,0,20,1202,3,0,1.0,637,1956.0,1956,1956,0,565.0,1.0,304.0,435.0,-1.0,1.4709800190294957,70.0,5,0,0,1,0.0,0,1.5,0,2009
122,10,5,2,0,5,0,0,988.0,2.0,0.0,0,2.0,0,0,0,988,1,0,0,0,2,2.0,9945,0,20,988,3,0,1.0,1826,1963.0,1961,1961,0,161.0,1.0,572.0,827.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,1,57.0,0,2.0,0,2007
123,3,5,2,1,5,0,0,1008.0,2.0,0.0,130,2.0,0,0,1,1028,1,0,0,0,1,2.0,8960,0,30,1028,2,0,1.0,173,1927.0,1927,1950,0,1008.0,1.0,360.0,0.0,-1.0,2.0,56.0,6,0,0,2,0.0,0,1.0,0,2010
124,4,5,2,0,5,564,0,720.0,2.0,0.0,0,2.0,0,0,0,1284,1,0,35,0,2,1.0,3500,0,50,720,2,0,1.0,715,1948.0,1947,1950,0,408.0,1.0,240.0,312.0,-1.0,1.4709800190294957,50.0,7,0,0,1,0.0,0,1.5,0,2009
125,6,9,2,1,9,1345,0,994.0,2.0,0.0,16,2.0,0,1,0,2944,1,0,70,140,2,3.0,24572,0,60,1599,3,0,1.0,1183,1977.0,1977,1977,0,584.0,2.0,864.0,410.0,-1.0,2.0,69.05520046484602,3,0,1,1,1050.0,0,3.0,0,2008
126,10,8,2,1,6,707,1,707.0,2.0,0.0,0,2.0,0,1,0,1414,1,0,35,100,2,2.0,9056,0,60,707,3,0,2.0,2433,2004.0,2004,2004,0,707.0,3.0,403.0,0.0,1.0,2.0,74.0,5,0,0,3,0.0,0,2.5,0,2006
127,5,7,2,2,8,650,0,637.0,2.0,0.0,0,2.0,0,0,0,1609,1,0,0,0,2,3.0,12320,0,70,959,3,0,1.0,2866,1963.0,1932,1990,0,637.0,1.0,579.0,0.0,-1.0,2.0,70.0,7,0,0,3,0.0,104,1.5,0,2006
128,5,6,2,1,6,712,1,813.0,2.0,0.0,0,2.0,0,0,0,1525,1,0,72,421,2,2.0,8238,0,60,813,3,0,1.0,2311,1997.0,1997,1998,0,113.0,1.0,400.0,700.0,-1.0,1.0,60.0,5,0,0,3,0.0,0,3.5,0,2006
129,7,5,2,1,7,564,0,624.0,2.0,0.0,0,2.0,0,-1,0,1656,1,0,180,0,2,1.0,6000,0,80,1092,3,0,1.0,1551,1967.0,1967,1967,0,367.0,2.0,288.0,257.0,0.0,-1.0,75.0,5,0,0,3,0.0,100,1.5,0,2008
130,9,7,2,0,4,0,0,1055.0,2.0,0.0,0,2.0,0,0,0,1055,1,0,38,0,2,2.0,2529,0,120,1055,2,0,1.0,1049,1977.0,1977,1977,0,677.0,2.0,440.0,378.0,-1.0,1.4709800190294957,24.0,6,0,0,0,0.0,0,2.0,0,2008
131,8,5,2,0,7,676,0,676.0,2.0,0.0,128,2.0,0,0,0,1352,1,0,0,187,2,2.0,10800,0,60,676,4,0,1.0,657,1939.0,1939,2006,0,676.0,1.0,720.0,0.0,-1.0,1.4709800190294957,60.0,7,0,1,3,0.0,0,2.5,0,2009
132,5,6,2,1,6,601,0,855.0,2.0,0.0,0,2.0,0,0,0,1456,1,0,28,0,2,2.0,2349,0,160,855,3,0,1.0,414,1977.0,1977,1977,0,466.0,2.0,440.0,389.0,-1.0,1.0,24.0,5,0,0,1,0.0,0,2.5,0,2009
133,5,8,2,2,6,0,1,1719.0,2.0,0.0,0,2.0,0,1,0,1719,1,0,30,122,2,2.0,10846,0,120,1719,1,0,1.0,1181,1993.0,1993,1993,0,100.0,2.0,473.0,1619.0,2.0,2.0,32.0,5,0,0,3,0.0,0,3.5,0,2008
134,4,5,2,0,5,0,0,864.0,1.9566339700567887,0.0,96,1.9385647909137842,0,0,0,864,1,0,0,0,2,0.0,5604,0,30,864,2,0,1.0,1514,1978.7077955601446,1925,1950,0,396.0,1.0,0.0,468.0,-1.0,1.4709800190294957,67.0,6,0,0,1,0.0,0,2.0,0,2008
135,2,6,2,0,5,504,0,483.0,2.0,0.0,0,2.0,0,0,0,987,1,0,0,52,2,1.0,1680,0,160,483,2,0,1.0,1040,1973.0,1973,1973,0,25.0,1.0,264.0,458.0,-1.0,1.4709800190294957,21.0,5,0,0,1,359.0,0,2.0,0,2008
136,5,5,2,0,6,240,0,780.0,1.9566339700567887,0.0,176,1.9385647909137842,0,0,1,1020,1,0,0,0,1,0.0,6342,0,50,780,2,0,1.0,216,1978.7077955601446,1875,1996,0,780.0,1.0,0.0,0.0,-1.0,1.4709800190294957,54.0,8,0,1,2,0.0,0,1.0,0,2010
137,8,8,2,1,6,0,1,1554.0,2.0,0.0,0,2.0,0,1,0,1554,1,0,73,156,2,2.0,4590,0,120,1554,2,0,2.0,1720,2006.0,2006,2006,0,1530.0,2.0,627.0,24.0,0.0,2.0,34.0,5,0,0,3,108.0,0,2.0,0,2007
138,9,10,3,1,10,1862,1,1528.0,2.0,0.0,0,2.0,0,2,0,3390,1,0,34,204,2,3.0,18062,0,60,1528,5,0,1.0,2331,2006.0,2006,2006,0,1528.0,3.0,758.0,0.0,2.0,4.0,60.0,5,0,0,3,662.0,0,3.5,0,2006
139,5,6,2,0,7,780,0,780.0,1.9566339700567887,0.0,0,1.9385647909137842,0,1,0,1560,1,0,0,344,2,0.0,12900,0,70,780,3,0,1.0,204,1978.7077955601446,1912,2009,0,780.0,1.0,0.0,0.0,-1.0,1.4709800190294957,60.0,8,0,1,3,0.0,168,1.5,0,2010
140,6,4,2,0,4,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,0,2,2.0,19138,0,20,864,2,0,1.0,19,1951.0,1951,1951,0,744.0,1.0,400.0,120.0,-1.0,1.4709800190294957,140.0,5,0,0,3,0.0,0,1.0,0,2010
141,4,6,2,1,9,881,1,982.0,2.0,0.0,0,2.0,0,0,0,1889,1,0,0,0,2,2.0,8658,0,60,1008,3,0,1.0,2438,2000.0,2000,2000,0,250.0,2.0,431.0,732.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,2.5,0,2006
142,4,5,2,0,6,0,0,1040.0,2.0,0.0,0,2.0,0,0,0,1040,1,0,104,0,2,1.0,6897,0,20,1040,3,0,1.0,89,1962.0,1962,2010,0,381.0,1.0,260.0,659.0,-1.0,1.4709800190294957,69.05520046484602,8,0,1,3,0.0,0,2.5,0,2010
143,6,5,2,0,5,0,0,1172.0,2.0,0.0,0,2.0,0,0,0,1172,1,0,0,240,2,1.0,9525,0,20,1172,3,0,1.0,240,1954.0,1954,1998,0,218.0,1.0,366.0,954.0,1.0,1.4709800190294957,75.0,7,0,0,1,0.0,0,2.0,0,2010
144,4,8,2,1,6,0,1,1642.0,2.0,0.0,0,2.0,0,1,0,1418,1,0,192,160,2,3.0,12853,0,20,1418,1,0,-1.0,105,2010.0,2010,2010,224,610.0,3.0,852.0,1032.0,-1.0,2.0,57.0,5,0,0,3,0.0,0,2.5,0,2010
145,11,6,2,1,6,408,0,884.0,2.0,0.0,0,2.0,0,0,0,1367,1,0,0,0,2,1.0,6240,0,50,959,3,0,0.0,2020,1978.0,1931,1950,0,459.0,1.0,560.0,425.0,-1.0,2.0,52.0,6,0,0,1,0.0,120,1.0,0,2007
146,7,7,2,1,7,1427,1,0.0,2.0,0.0,177,2.0,0,1,0,1922,1,0,0,0,2,2.0,7301,0,85,495,4,0,1.0100200400801602,888,2003.0,2003,2003,0,0.0,1.5861723446893787,672.0,0.0,-0.32363271450075265,4.0,64.0,5,0,0,3,500.0,0,3.0,0,2009
147,6,6,2,1,7,0,1,1422.0,2.0,228.0,0,2.0,0,0,0,1422,1,0,0,276,2,2.0,12090,0,20,1422,3,0,1.0,1019,1981.0,1981,1981,0,606.0,2.0,576.0,588.0,-1.0,1.0,78.0,6,0,1,1,210.0,0,2.0,0,2008
148,7,7,2,1,7,857,1,985.0,2.0,0.0,0,2.0,0,1,0,1842,1,0,96,193,2,2.0,8826,0,60,985,3,0,1.0,2132,2000.0,2000,2000,0,144.0,2.0,486.0,841.0,-1.0,1.0,69.05520046484602,5,0,0,3,144.0,0,3.5,0,2007
149,6,4,2,1,9,1074,0,888.0,2.0,0.0,364,2.0,0,0,0,1962,1,0,0,160,2,2.0,8094,0,50,888,4,0,1.0,203,1915.0,1915,1950,0,888.0,1.0,572.0,0.0,-1.0,1.0,57.0,5,0,-1,3,0.0,0,1.5,0,2010
150,7,5,2,1,5,0,0,864.0,2.0,0.0,0,2.0,0,1,0,1120,1,0,162,0,2,2.0,10710,1200,20,1120,3,0,1.0,420,1966.0,1966,2004,0,220.0,1.0,656.0,644.0,-1.0,1.0,69.05520046484602,7,0,0,3,165.0,0,1.5,0,2009
151,7,9,3,1,11,876,1,1992.0,2.0,0.0,0,2.0,0,1,0,2868,1,0,108,214,2,3.0,16056,0,60,1992,4,0,1.0,2333,2005.0,2005,2006,0,1752.0,3.0,716.0,240.0,1.0,2.0,85.0,5,0,0,3,208.0,0,3.5,0,2006
152,6,6,2,2,6,0,0,1478.0,2.0,661.0,0,2.0,0,0,0,1478,1,0,0,114,2,2.0,8400,0,20,1478,3,0,1.0,632,1957.0,1957,1957,0,628.0,1.0,442.0,189.0,-1.0,2.0,70.0,3,0,0,2,0.0,216,2.5,0,2009
153,7,7,2,1,8,1045,1,930.0,2.0,0.0,0,2.0,0,1,0,1995,1,0,170,275,2,2.0,11250,0,60,950,4,0,2.0,2800,1995.0,1995,1996,0,245.0,2.0,610.0,685.0,1.0,1.0,90.0,5,0,1,3,0.0,0,3.5,0,2006
154,6,5,2,0,5,0,0,912.0,2.0,279.0,0,2.0,0,0,0,912,1,0,285,12,2,1.0,7535,480,20,912,2,0,1.0,1885,1958.0,1958,1985,0,522.0,1.0,297.0,111.0,-1.0,1.4709800190294957,70.0,7,0,0,0,0.0,0,1.5,0,2007
155,6,6,2,0,6,0,1,1326.0,2.0,0.0,0,2.0,0,0,0,1326,1,0,23,120,2,2.0,12216,2000,20,1326,3,0,1.0,1734,2005.0,2005,2005,0,408.0,2.0,388.0,918.0,1.0,1.4709800190294957,88.0,5,0,0,3,0.0,0,3.0,0,2007
156,8,8,2,0,5,0,1,1191.0,2.0,0.0,0,2.0,0,0,0,1204,1,0,70,120,2,2.0,3701,0,120,1204,2,0,1.0,2327,1987.0,1987,1987,0,1191.0,2.0,461.0,0.0,-1.0,1.4709800190294957,30.0,5,0,0,1,0.0,0,2.0,0,2006
157,6,6,2,0,7,813,0,780.0,2.0,106.0,0,2.0,0,0,0,1611,1,0,128,328,2,2.0,9760,0,60,798,4,0,1.0,1282,1964.0,1964,1964,0,0.0,1.0,442.0,674.0,2.0,1.4709800190294957,80.0,6,0,0,1,360.0,189,2.5,0,2008
158,5,4,2,0,6,0,0,960.0,2.0,0.0,0,2.0,0,0,0,960,1,0,288,0,1,2.0,9873,0,190,960,3,1,1.0,2688,1970.0,1970,1970,0,171.0,1.0,576.0,789.0,1.0,1.4709800190294957,60.0,5,0,0,1,160.0,0,2.0,0,2006
159,5,5,2,1,6,0,0,1070.0,2.0,0.0,0,2.0,0,0,0,1236,1,0,0,0,2,1.0,10011,0,20,1236,2,0,1.0,2581,1957.0,1957,1996,0,710.0,1.0,447.0,360.0,-1.0,0.0,72.0,6,0,0,1,64.0,0,1.5,0,2006
160,8,5,2,0,7,0,0,816.0,2.0,0.0,112,2.0,0,0,0,1416,1,0,0,0,2,2.0,25339,0,30,1416,3,0,1.0,2067,2007.0,1918,2007,0,816.0,1.0,576.0,0.0,-1.0,1.4709800190294957,69.05520046484602,7,0,1,3,0.0,0,2.0,0,2007
161,5,7,2,1,7,927,1,929.0,2.0,321.0,0,2.0,0,1,0,1873,1,0,48,108,2,2.0,8883,0,60,946,3,0,1.0,2115,1988.0,1988,1988,0,0.0,2.0,619.0,608.0,-1.0,1.0,69.05520046484602,5,0,0,3,360.0,144,3.5,0,2007
162,9,5,2,0,11,1040,0,1040.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,2128,2,0,56,0,2,0.0,3000,0,90,1088,4,0,0.0,754,1978.7077955601446,1922,1950,0,1040.0,1.0,0.0,0.0,-1.0,1.4709800190294957,50.0,1,0,0,1,0.0,0,2.0,0,2009
163,10,7,2,0,6,862,1,764.0,2.0,0.0,0,2.0,0,1,0,1626,1,0,27,0,2,2.0,2448,0,160,764,2,0,1.0,1079,2003.0,2003,2004,0,191.0,2.0,474.0,573.0,-1.0,1.4709800190294957,36.0,5,0,0,3,106.0,0,3.5,0,2008
164,7,5,2,0,5,0,0,816.0,2.0,0.0,0,2.0,0,0,0,816,1,0,0,0,2,1.0,7100,0,20,816,2,0,1.0,2615,1957.0,1957,1957,0,108.0,1.0,308.0,708.0,-1.0,1.4709800190294957,73.0,7,0,0,1,0.0,0,2.0,0,2006
165,4,5,2,0,4,576,0,536.0,2.0,232.0,0,2.0,0,0,0,1112,1,0,0,182,2,1.0,2592,0,160,536,3,0,1.0,329,1976.0,1976,1976,0,175.0,2.0,336.0,129.0,-1.0,1.4709800190294957,36.0,3,0,0,1,0.0,0,1.5,0,2010
166,8,7,2,1,5,539,0,572.0,2.0,0.0,176,2.0,0,0,0,1111,1,0,0,0,2,1.0,5700,0,50,572,2,0,1.0,1320,1982.0,1926,1950,0,572.0,1.0,288.0,0.0,-1.0,2.0,69.05520046484602,7,0,0,1,0.0,0,1.0,0,2008
167,4,6,2,1,7,586,0,855.0,2.0,0.0,0,2.0,0,0,0,1441,1,0,0,28,2,2.0,2289,0,160,855,3,0,1.0,416,1978.0,1978,1978,0,544.0,1.0,440.0,311.0,-1.0,1.0,24.0,6,0,0,1,0.0,0,2.5,0,2009
168,7,4,0,0,5,252,0,672.0,2.0,0.0,0,2.0,0,0,0,924,1,0,0,0,2,1.0,12180,0,190,672,2,0,1.0,284,1941.0,1941,1950,0,324.0,2.0,280.0,348.0,-1.0,1.4709800190294957,60.0,4,0,-1,0,0.0,0,2.0,0,2010
169,3,5,2,0,5,0,1,1060.0,2.0,956.0,0,2.0,0,0,0,1126,1,0,0,178,2,2.0,7400,0,85,1126,2,0,1.0,1385,1984.0,1984,1984,0,0.0,2.0,506.0,104.0,1.0,1.4709800190294957,69.05520046484602,5,0,0,1,0.0,0,2.0,0,2008
170,1,5,2,0,6,0,0,381.0,2.0,0.0,56,2.0,0,0,0,992,1,0,0,60,2,1.0,8842,0,20,992,3,0,1.0,275,1954.0,1954,1954,0,381.0,0.0,319.0,0.0,-1.0,1.4709800190294957,68.0,6,0,1,3,0.0,0,1.0,0,2010
171,2,6,2,0,7,624,0,768.0,2.0,0.0,144,2.0,0,0,0,1376,1,0,54,0,2,2.0,8850,0,50,752,3,0,1.0,2024,1977.0,1920,1950,0,768.0,1.0,576.0,0.0,-1.0,1.4709800190294957,60.0,7,0,1,3,0.0,0,1.0,0,2007
172,4,7,2,0,4,0,1,1218.0,2.0,0.0,0,2.0,0,1,0,1218,1,0,136,0,2,2.0,9215,0,20,1218,2,0,1.0,68,2009.0,2009,2010,0,1218.0,2.0,676.0,0.0,-1.0,1.4709800190294957,92.0,5,0,0,3,0.0,0,2.0,0,2010
173,6,5,2,2,7,756,0,728.0,2.0,0.0,0,2.0,0,0,1,1644,1,0,0,168,1,1.0,9480,0,70,888,3,0,1.0,1910,1942.0,1942,1995,0,342.0,1.0,312.0,386.0,-1.0,2.0,79.0,7,0,0,3,224.0,0,1.5,0,2007
174,4,7,2,1,7,0,0,1271.0,2.0,0.0,0,2.0,0,0,0,1601,1,0,0,0,1,2.0,11880,0,20,1601,3,1,1.0,381,1978.0,1978,1978,0,567.0,2.0,478.0,704.0,-1.0,1.0,82.0,5,0,0,1,206.0,0,2.0,0,2009
175,12,7,2,1,10,1182,0,1313.0,0.0,0.0,0,2.0,0,0,0,2495,1,0,299,0,2,2.0,10800,0,70,1313,5,0,1.0,1323,1950.0,1890,1999,0,1313.0,1.0,342.0,0.0,0.0,2.0,60.0,7,0,0,2,0.0,0,2.0,0,2008
176,6,6,2,1,7,702,1,783.0,2.0,0.0,0,2.0,0,1,0,1509,1,0,75,100,2,2.0,7861,0,60,807,3,0,1.0,2432,2002.0,2002,2003,0,326.0,2.0,393.0,457.0,-1.0,2.0,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2006
177,9,5,2,1,6,0,0,1092.0,2.0,670.0,144,2.0,0,0,0,1092,1,0,20,0,2,1.0,11616,0,20,1092,3,0,1.0,777,1962.0,1962,1962,0,252.0,1.0,288.0,170.0,-1.0,-1.0,69.05520046484602,5,0,0,1,116.0,0,1.5,0,2009
178,8,7,2,1,9,1093,1,1311.0,2.0,0.0,216,2.0,0,1,0,2418,1,0,154,250,2,3.0,10542,0,60,1325,3,0,1.0,1107,1993.0,1993,1994,0,138.0,2.0,983.0,1173.0,2.0,1.0,96.0,5,0,0,3,651.0,0,3.5,0,2008
179,2,6,2,0,5,504,0,483.0,2.0,0.0,0,2.0,0,0,0,987,1,0,0,275,2,1.0,1680,0,160,483,2,0,1.0,30,1971.0,1971,1971,0,327.0,1.0,264.0,156.0,-1.0,1.4709800190294957,21.0,5,0,0,1,504.0,0,1.5,0,2010
180,3,4,2,0,5,0,1,1121.0,2.0,0.0,0,2.0,0,0,0,1121,1,0,64,132,2,2.0,8546,0,20,1121,2,0,1.0,282,2003.0,2003,2004,0,1121.0,2.0,440.0,0.0,-1.0,1.4709800190294957,80.0,5,0,0,3,0.0,0,2.0,0,2010
181,4,6,2,0,6,0,0,912.0,2.0,0.0,158,2.0,0,0,1,1236,1,0,158,0,1,2.0,7407,0,20,1236,2,0,1.0,188,1957.0,1957,1996,0,312.0,1.0,923.0,600.0,-1.0,1.4709800190294957,90.0,7,0,0,1,0.0,0,2.0,0,2010
