,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold,Gr Liv Area^2,Lot Area^2,Overall Qual^2,Year Built^2,Year Remod/Add^2,BsmtFin SF 1^2,Lot Frontage^2,interact 1
73,4,7,2,0,7,739,1,970.0,2.0,0.0,0,2.0,0,1,0,1709,1,0,40,0,2,2.0,2522,0,160,970,3,0,1.0,2832,2004.0,2004,2004,0,970.0,2.0,380.0,0.0,-1.0,1.4709800190294957,24.0,5,0,0,3,50.0,0,2.0,0,2006,2920681,6360484,49,4016016,4016016,0.0,576.0,2522
74,4,7,2,0,7,0,1,1616.0,2.0,0.0,0,2.0,0,1,0,1616,1,0,59,208,2,3.0,8688,0,20,1616,3,0,1.0,2459,2005.0,2005,2005,0,1616.0,2.0,834.0,0.0,1.0,1.4709800190294957,73.0,5,0,0,3,228.0,0,2.0,0,2006,2611456,75481344,49,4020025,4020025,0.0,5329.0,8688
75,7,6,2,0,4,0,0,768.0,2.0,0.0,84,2.0,0,1,0,768,1,0,0,0,1,2.0,6291,0,30,768,1,1,1.0,1360,1930.0,1930,1950,0,768.0,1.0,440.0,0.0,-1.0,1.4709800190294957,69.05520046484602,6,0,1,1,0.0,0,1.0,0,2008,589824,39576681,36,3724900,3802500,0.0,4768.620711240071,0
76,4,5,0,1,5,0,0,872.0,0.0,0.0,116,0.0,0,0,0,872,1,0,0,0,2,1.0,17529,0,30,872,2,0,1.0,2723,1924.0,1924,1950,0,872.0,1.0,322.0,0.0,-1.0,2.0,69.05520046484602,5,0,0,0,65.0,0,1.0,0,2006,760384,307265841,25,3701776,3802500,0.0,4768.620711240071,0
77,5,4,0,0,4,0,0,520.0,2.0,0.0,87,0.0,0,0,1,520,1,0,0,49,0,1.0,6324,0,30,520,1,1,1.0,1350,1920.0,1927,1950,0,520.0,1.0,240.0,0.0,-1.0,1.4709800190294957,60.0,6,0,0,0,0.0,0,1.0,0,2008,270400,39992976,16,3713329,3802500,0.0,3600.0,0
78,1,5,2,0,12,1169,0,1105.0,2.0,0.0,0,2.0,0,0,1,2274,2,0,0,0,1,2.0,11600,0,90,1105,5,0,1.0,136,1960.0,1960,1960,0,662.0,1.0,480.0,443.0,-1.0,1.4709800190294957,80.0,5,0,0,1,361.0,0,2.0,0,2010,5171076,134560000,25,3841600,3841600,196249.0,6400.0,0
79,9,5,2,0,6,665,0,936.0,1.9566339700567887,0.0,0,1.9385647909137842,0,1,1,1601,1,0,0,0,1,0.0,7288,0,50,936,3,0,-1.0,2235,1978.7077955601446,1925,2003,176,936.0,1.0,0.0,0.0,-1.0,1.4709800190294957,50.0,7,0,1,3,0.0,0,2.0,0,2007,2563201,53114944,25,3705625,4012009,0.0,2500.0,0
80,6,5,2,0,6,616,0,616.0,0.0,0.0,143,0.0,0,0,0,1232,1,0,0,280,2,2.0,4571,0,70,616,3,0,1.0,1993,1920.0,1910,1950,0,448.0,1.0,480.0,168.0,-1.0,1.4709800190294957,35.0,7,0,0,3,0.0,0,1.0,0,2007,1517824,20894041,25,3648100,3802500,28224.0,1225.0,0
81,7,9,3,1,9,0,1,2216.0,2.0,0.0,0,2.0,0,2,0,2234,1,0,60,0,2,3.0,17423,0,20,2234,1,0,1.0,367,2009.0,2008,2009,0,312.0,3.0,1166.0,1904.0,-1.0,2.0,63.0,5,0,0,3,748.0,0,3.0,0,2009,4990756,303560929,81,4032064,4036081,3625216.0,3969.0,17423
82,6,5,2,1,7,540,0,876.0,2.0,0.0,194,2.0,0,0,1,1416,1,0,0,418,1,3.0,12665,0,50,876,4,0,1.0,1309,1949.0,1915,1950,0,876.0,1.0,720.0,0.0,0.0,2.0,100.0,8,0,0,2,0.0,0,1.5,0,2008,2005056,160402225,25,3667225,3802500,0.0,10000.0,0
83,7,4,2,0,5,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,200,2,2.0,9000,0,20,864,3,0,1.0,402,1986.0,1971,2006,0,624.0,1.0,576.0,240.0,-1.0,1.4709800190294957,60.0,7,0,1,2,0.0,0,1.0,0,2009,746496,81000000,16,3884841,4024036,57600.0,3600.0,0
84,4,6,2,0,4,0,1,1189.0,2.0,0.0,0,2.0,0,0,0,1189,1,0,122,0,2,2.0,4500,0,120,1189,2,0,1.0,1592,1997.0,1997,1997,0,325.0,3.0,392.0,864.0,-1.0,1.4709800190294957,32.0,5,0,0,3,197.0,0,3.0,0,2008,1413721,20250000,36,3988009,3988009,746496.0,1024.0,4500
85,6,9,2,1,6,0,1,1666.0,2.0,0.0,0,2.0,0,2,0,1666,1,0,75,228,2,2.0,6373,0,120,1666,2,0,2.0,2409,2006.0,2006,2006,0,1251.0,3.0,575.0,415.0,-1.0,2.0,48.0,5,0,0,3,572.0,0,3.0,0,2006,2775556,40615129,81,4024036,4024036,172225.0,2304.0,6373
86,8,7,2,0,5,0,1,1176.0,2.0,0.0,0,2.0,0,1,0,1200,1,0,41,0,2,2.0,10083,0,20,1200,2,0,1.0,539,2003.0,2003,2003,0,343.0,2.0,555.0,833.0,-1.0,1.4709800190294957,67.0,5,0,0,3,99.69590931493346,0,3.0,0,2009,1440000,101666889,49,4012009,4012009,693889.0,4489.0,10083
87,6,5,2,0,4,0,0,928.0,2.0,0.0,156,2.0,0,0,0,928,1,0,0,261,2,1.0,13300,0,20,928,2,0,1.0,1940,1956.0,1956,2000,0,551.0,2.0,252.0,377.0,-1.0,1.4709800190294957,70.0,7,0,0,1,0.0,0,1.0,0,2007,861184,176890000,25,3825936,4000000,142129.0,4900.0,0
88,8,5,2,1,6,0,0,1288.0,2.0,147.0,0,2.0,0,0,1,1336,1,0,11,312,1,2.0,9600,650,20,1336,3,0,1.0,588,1969.0,1969,1969,0,588.0,2.0,502.0,553.0,0.0,0.0,80.0,5,0,0,1,128.0,0,2.5,0,2009,1784896,92160000,25,3876961,3876961,305809.0,6400.0,0
89,4,7,2,0,4,600,1,600.0,2.0,0.0,0,2.0,0,1,0,1200,1,0,172,0,2,2.0,3215,0,160,600,2,0,1.0,96,2004.0,2004,2004,0,320.0,2.0,480.0,280.0,1.0,1.4709800190294957,30.0,5,0,0,3,120.0,0,2.5,0,2010,1440000,10336225,49,4016016,4016016,78400.0,900.0,3215
90,5,6,2,0,7,0,0,1427.0,2.0,0.0,0,2.0,0,0,0,1427,1,0,0,0,2,2.0,11104,0,80,1427,4,0,1.0,1187,1969.0,1969,1969,0,599.0,1.0,516.0,828.0,1.0,1.4709800190294957,69.05520046484602,6,0,0,2,0.0,216,2.5,0,2008,2036329,123298816,36,3876961,3876961,685584.0,4768.620711240071,0
91,6,7,2,2,7,780,1,860.0,2.0,0.0,0,2.0,0,1,0,1992,1,0,32,225,2,2.0,15295,0,60,1212,3,0,1.0,2154,1996.0,1996,2002,0,98.0,2.0,608.0,762.0,0.0,1.0,69.05520046484602,5,0,0,3,254.0,0,3.5,0,2007,3968064,233937025,49,3984016,4008004,580644.0,4768.620711240071,15295
92,10,7,2,0,6,786,1,754.0,2.0,596.0,0,2.0,0,1,0,1540,1,0,32,140,1,2.0,9109,0,60,754,3,1,1.0,550,1994.0,1994,1994,0,122.0,2.0,495.0,36.0,-1.0,1.4709800190294957,70.0,5,0,0,3,0.0,0,3.5,0,2009,2371600,82973881,49,3976036,3976036,1296.0,4900.0,9109
93,6,5,2,0,8,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1535,2,0,0,0,2,2.0,7018,0,90,1535,4,0,1.0100200400801602,811,1979.0,1979,1979,0,0.0,1.5861723446893787,400.0,0.0,-0.32363271450075265,1.4709800190294957,64.0,5,0,0,1,0.0,0,2.0,0,2009,2356225,49252324,25,3916441,3916441,0.0,4096.0,0
94,4,5,2,1,6,0,0,1152.0,2.0,0.0,0,2.0,0,0,0,1152,1,0,0,227,2,2.0,14112,0,80,1152,3,0,1.0,124,1964.0,1964,1964,0,138.0,1.0,484.0,1014.0,1.0,2.0,69.05520046484602,7,0,0,1,86.0,0,2.0,0,2010,1327104,199148544,25,3857296,3857296,1028196.0,4768.620711240071,0
95,2,8,2,0,5,0,1,1141.0,2.0,0.0,0,2.0,0,1,0,1151,1,0,60,0,2,2.0,3523,0,120,1151,2,0,1.0,1836,2006.0,2006,2007,0,1081.0,2.0,484.0,60.0,-1.0,1.4709800190294957,80.0,5,0,0,3,30.0,0,3.0,0,2007,1324801,12411529,64,4024036,4028049,3600.0,6400.0,3523
96,3,6,2,1,6,0,0,1138.0,2.0,0.0,0,2.0,0,0,0,1138,1,0,0,0,2,2.0,15312,0,80,1138,3,0,1.0,779,1960.0,1960,1960,0,550.0,1.0,480.0,588.0,1.0,1.0,88.0,5,0,0,3,54.0,140,1.5,0,2009,1295044,234457344,36,3841600,3841600,345744.0,7744.0,0
97,1,5,2,1,6,0,0,894.0,2.0,206.0,0,2.0,0,0,0,1074,1,0,72,0,2,2.0,7450,0,20,1074,2,0,1.0,1886,1966.0,1956,1956,0,250.0,1.0,396.0,438.0,-1.0,2.0,74.0,5,0,0,2,0.0,0,1.0,0,2007,1153476,55502500,25,3825936,3825936,191844.0,5476.0,0
98,8,9,3,1,6,0,1,1561.0,2.0,0.0,0,2.0,0,2,0,1561,1,0,47,203,2,2.0,7313,0,120,1561,2,0,1.0,1724,2005.0,2005,2005,0,408.0,3.0,556.0,1153.0,-1.0,2.0,60.0,5,0,0,3,246.0,0,3.0,0,2007,2436721,53479969,81,4020025,4020025,1329409.0,3600.0,7313
99,6,8,2,1,9,1368,1,1342.0,2.0,0.0,168,2.0,0,1,0,2726,1,0,169,307,2,3.0,10019,0,60,1358,4,0,1.0,2450,1995.0,1995,1995,0,815.0,2.0,725.0,527.0,-1.0,4.0,83.0,5,0,0,3,397.0,0,2.5,0,2006,7431076,100380361,64,3980025,3980025,277729.0,6889.0,10019
100,9,9,3,1,7,0,1,1884.0,2.0,0.0,0,2.0,0,2,0,1884,1,0,76,214,2,3.0,15401,0,20,1884,2,0,1.0,1013,2004.0,2004,2004,0,547.0,3.0,670.0,1337.0,2.0,2.0,53.0,5,0,0,3,296.0,0,3.0,0,2008,3549456,237190801,81,4016016,4016016,1787569.0,2809.0,15401
101,7,4,2,0,5,0,0,528.0,1.9566339700567887,0.0,144,1.9385647909137842,0,0,0,605,1,0,0,0,2,0.0,9098,0,30,605,2,0,1.0,2084,1978.7077955601446,1920,2002,0,180.0,1.0,0.0,348.0,0.0,1.4709800190294957,58.0,7,0,0,3,0.0,0,2.0,0,2007,366025,82773604,16,3686400,4008004,121104.0,3364.0,0
102,5,8,3,1,6,0,0,1426.0,2.0,382.0,0,2.0,0,2,0,1671,1,0,90,280,2,2.0,16280,0,20,1671,3,0,3.0,1184,1976.0,1976,2007,0,0.0,2.0,550.0,1044.0,0.0,2.0,103.0,9,0,2,3,0.0,0,4.0,0,2008,2792241,265038400,64,3904576,4028049,1089936.0,10609.0,0
103,9,3,2,0,5,0,0,245.0,1.9566339700567887,0.0,94,1.9385647909137842,0,0,0,797,1,0,36,0,2,0.0,9392,0,30,797,2,0,1.0,728,1978.7077955601446,1900,1950,0,245.0,0.0,0.0,0.0,-1.0,1.4709800190294957,72.0,3,0,-1,1,0.0,0,1.0,0,2009,635209,88209664,9,3610000,3802500,0.0,5184.0,0
104,6,6,2,1,7,1157,1,804.0,2.0,0.0,0,2.0,0,0,0,1961,1,0,192,125,2,2.0,12209,0,60,804,3,0,1.0,950,2001.0,2001,2002,0,114.0,3.0,560.0,690.0,-1.0,1.0,71.0,5,0,0,3,0.0,0,3.5,0,2009,3845521,149059681,36,4004001,4008004,476100.0,5041.0,12209
105,7,5,2,0,6,0,0,1153.0,2.0,0.0,0,2.0,0,0,1,1193,1,0,153,140,0,2.0,13110,0,190,1193,2,1,1.0,2524,1972.0,1972,1972,0,191.0,2.0,501.0,962.0,-1.0,1.4709800190294957,79.0,6,0,0,3,144.0,0,3.0,0,2006,1423249,171872100,25,3888784,3888784,925444.0,6241.0,0
106,4,7,2,0,6,709,1,673.0,2.0,0.0,0,2.0,0,1,0,1382,1,0,50,153,2,2.0,2651,0,160,673,3,0,1.0,2513,2000.0,2000,2000,0,32.0,2.0,490.0,641.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2006,1909924,7027801,49,4000000,4000000,410881.0,4768.620711240071,2651
107,8,6,2,1,10,862,0,714.0,2.0,546.0,0,2.0,0,0,1,2526,1,0,15,88,1,1.0,8520,0,50,1664,5,0,1.0,2028,1916.0,1916,1950,0,0.0,1.0,216.0,168.0,-1.0,2.0,60.0,7,0,1,1,0.0,0,2.0,0,2007,6380676,72590400,36,3671056,3802500,28224.0,3600.0,0
108,10,6,3,2,4,0,0,1705.0,2.0,0.0,0,2.0,0,0,0,1390,1,0,189,0,2,2.0,39384,0,20,1390,1,0,1.0,2309,1957.0,1957,1957,0,595.0,2.0,550.0,1110.0,2.0,2.0,69.05520046484602,6,0,0,3,902.0,0,2.5,0,2006,1932100,1551099456,36,3829849,3829849,1232100.0,4768.620711240071,0
109,6,7,2,0,6,862,1,764.0,2.0,0.0,0,2.0,0,1,0,1626,1,0,27,0,2,2.0,2628,0,160,764,2,0,1.0,51,2003.0,2003,2003,0,764.0,2.0,474.0,0.0,-1.0,1.4709800190294957,36.0,5,0,0,3,106.0,0,2.5,0,2010,2643876,6906384,49,4012009,4012009,0.0,1296.0,2628
110,10,5,2,1,7,690,0,690.0,2.0,0.0,0,2.0,0,0,0,1558,1,0,36,0,2,2.0,6406,0,70,868,3,0,1.0,699,1939.0,1939,1950,0,269.0,1.0,400.0,421.0,-1.0,2.0,57.0,6,0,0,1,0.0,182,1.5,0,2009,2427364,41036836,25,3759721,3802500,177241.0,3249.0,0
111,8,5,2,1,6,0,0,978.0,2.0,0.0,36,2.0,0,0,0,1422,1,0,0,0,2,1.0,12342,600,20,1422,3,0,1.0,1881,1960.0,1960,1978,0,978.0,1.0,286.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,1,0.0,0,1.0,0,2007,2022084,152324964,25,3841600,3912484,0.0,4768.620711240071,0
112,6,5,2,1,8,445,0,1078.0,2.0,0.0,0,2.0,0,0,0,1573,1,0,0,0,2,2.0,6240,0,50,1128,3,0,1.0,1345,1930.0,1930,1992,0,1078.0,1.0,360.0,0.0,-1.0,2.0,52.0,7,0,0,1,0.0,0,2.0,0,2008,2474329,38937600,25,3724900,3968064,0.0,2704.0,0
113,2,6,2,0,5,0,0,1116.0,2.0,0.0,0,2.0,0,0,0,1116,1,0,0,0,2,2.0,10000,0,20,1116,3,0,1.0,166,1962.0,1962,1962,0,1116.0,1.0,440.0,0.0,-1.0,1.4709800190294957,87.0,6,0,0,1,261.0,385,1.5,0,2010,1245456,100000000,36,3849444,3849444,0.0,7569.0,0
114,6,2,0,0,5,0,0,0.0,1.9566339700567887,0.0,100,1.9385647909137842,0,0,0,660,1,0,0,0,2,0.0,9000,0,20,660,2,0,1.0100200400801602,781,1978.7077955601446,1947,1950,0,0.0,1.5861723446893787,0.0,0.0,-0.32363271450075265,1.4709800190294957,69.05520046484602,2,0,0,0,0.0,0,1.0,0,2009,435600,81000000,4,3790809,3802500,0.0,4768.620711240071,0
115,5,6,2,1,7,0,0,1140.0,2.0,0.0,0,2.0,0,0,0,1707,1,0,0,0,2,2.0,11088,0,20,1707,3,0,1.0,379,1978.0,1978,1998,0,308.0,1.0,479.0,832.0,-1.0,1.0,80.0,5,0,0,2,144.0,0,2.0,0,2009,2913849,122943744,36,3912484,3992004,692224.0,6400.0,0
116,11,5,0,2,6,0,0,1466.0,2.0,0.0,0,2.0,0,0,0,1466,1,0,140,0,2,2.0,17755,0,20,1466,3,0,1.0,2818,1959.0,1959,1959,0,1290.0,1.0,528.0,176.0,-1.0,2.0,134.0,4,0,0,1,132.0,100,1.5,0,2006,2149156,315240025,25,3837681,3837681,30976.0,17956.0,0
117,7,9,3,1,5,0,1,1614.0,2.0,0.0,0,2.0,0,1,0,1638,1,0,68,230,2,2.0,4765,0,120,1638,2,0,1.0,1168,2000.0,2000,2000,0,587.0,2.0,495.0,1027.0,1.0,1.0,69.05520046484602,5,0,0,3,260.0,0,3.0,0,2008,2683044,22705225,81,4000000,4000000,1054729.0,4768.620711240071,4765
118,12,5,2,2,7,0,0,988.0,2.0,0.0,0,2.0,0,0,0,1721,1,0,84,50,2,2.0,10532,0,190,1721,3,0,1.0,1396,1960.0,1960,1960,0,0.0,1.0,626.0,988.0,0.0,1.0,69.05520046484602,3,0,0,2,275.0,0,3.0,0,2008,2961841,110923024,25,3841600,3841600,976144.0,4768.620711240071,0
119,8,6,2,0,7,836,1,928.0,2.0,0.0,0,2.0,0,0,0,1764,1,0,99,276,2,2.0,15426,0,60,928,3,0,1.0,838,1997.0,1997,1997,0,107.0,2.0,470.0,821.0,-1.0,1.4709800190294957,65.0,5,0,0,3,0.0,0,3.5,0,2009,3111696,237961476,36,3988009,3988009,674041.0,4225.0,15426
120,7,5,2,1,6,0,0,996.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,996,1,0,0,144,2,0.0,13907,0,30,996,3,0,1.0,1492,1978.7077955601446,1940,1969,0,706.0,1.0,0.0,290.0,-1.0,2.0,63.0,6,0,0,3,0.0,0,2.0,0,2008,992016,193404649,25,3763600,3876961,84100.0,3969.0,0
121,11,5,2,0,6,0,0,1202.0,2.0,202.0,120,2.0,0,0,0,1202,1,0,35,0,2,1.0,8750,0,20,1202,3,0,1.0,637,1956.0,1956,1956,0,565.0,1.0,304.0,435.0,-1.0,1.4709800190294957,70.0,5,0,0,1,0.0,0,1.5,0,2009,1444804,76562500,25,3825936,3825936,189225.0,4900.0,0
122,10,5,2,0,5,0,0,988.0,2.0,0.0,0,2.0,0,0,0,988,1,0,0,0,2,2.0,9945,0,20,988,3,0,1.0,1826,1963.0,1961,1961,0,161.0,1.0,572.0,827.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,1,57.0,0,2.0,0,2007,976144,98903025,25,3845521,3845521,683929.0,4768.620711240071,0
123,3,5,2,1,5,0,0,1008.0,2.0,0.0,130,2.0,0,0,1,1028,1,0,0,0,1,2.0,8960,0,30,1028,2,0,1.0,173,1927.0,1927,1950,0,1008.0,1.0,360.0,0.0,-1.0,2.0,56.0,6,0,0,2,0.0,0,1.0,0,2010,1056784,80281600,25,3713329,3802500,0.0,3136.0,0
124,4,5,2,0,5,564,0,720.0,2.0,0.0,0,2.0,0,0,0,1284,1,0,35,0,2,1.0,3500,0,50,720,2,0,1.0,715,1948.0,1947,1950,0,408.0,1.0,240.0,312.0,-1.0,1.4709800190294957,50.0,7,0,0,1,0.0,0,1.5,0,2009,1648656,12250000,25,3790809,3802500,97344.0,2500.0,0
125,6,9,2,1,9,1345,0,994.0,2.0,0.0,16,2.0,0,1,0,2944,1,0,70,140,2,3.0,24572,0,60,1599,3,0,1.0,1183,1977.0,1977,1977,0,584.0,2.0,864.0,410.0,-1.0,2.0,69.05520046484602,3,0,1,1,1050.0,0,3.0,0,2008,8667136,603783184,81,3908529,3908529,168100.0,4768.620711240071,0
126,10,8,2,1,6,707,1,707.0,2.0,0.0,0,2.0,0,1,0,1414,1,0,35,100,2,2.0,9056,0,60,707,3,0,2.0,2433,2004.0,2004,2004,0,707.0,3.0,403.0,0.0,1.0,2.0,74.0,5,0,0,3,0.0,0,2.5,0,2006,1999396,82011136,64,4016016,4016016,0.0,5476.0,9056
127,5,7,2,2,8,650,0,637.0,2.0,0.0,0,2.0,0,0,0,1609,1,0,0,0,2,3.0,12320,0,70,959,3,0,1.0,2866,1963.0,1932,1990,0,637.0,1.0,579.0,0.0,-1.0,2.0,70.0,7,0,0,3,0.0,104,1.5,0,2006,2588881,151782400,49,3732624,3960100,0.0,4900.0,0
128,5,6,2,1,6,712,1,813.0,2.0,0.0,0,2.0,0,0,0,1525,1,0,72,421,2,2.0,8238,0,60,813,3,0,1.0,2311,1997.0,1997,1998,0,113.0,1.0,400.0,700.0,-1.0,1.0,60.0,5,0,0,3,0.0,0,3.5,0,2006,2325625,67864644,36,3988009,3992004,490000.0,3600.0,8238
129,7,5,2,1,7,564,0,624.0,2.0,0.0,0,2.0,0,-1,0,1656,1,0,180,0,2,1.0,6000,0,80,1092,3,0,1.0,1551,1967.0,1967,1967,0,367.0,2.0,288.0,257.0,0.0,-1.0,75.0,5,0,0,3,0.0,100,1.5,0,2008,2742336,36000000,25,3869089,3869089,66049.0,5625.0,0
130,9,7,2,0,4,0,0,1055.0,2.0,0.0,0,2.0,0,0,0,1055,1,0,38,0,2,2.0,2529,0,120,1055,2,0,1.0,1049,1977.0,1977,1977,0,677.0,2.0,440.0,378.0,-1.0,1.4709800190294957,24.0,6,0,0,0,0.0,0,2.0,0,2008,1113025,6395841,49,3908529,3908529,142884.0,576.0,0
131,8,5,2,0,7,676,0,676.0,2.0,0.0,128,2.0,0,0,0,1352,1,0,0,187,2,2.0,10800,0,60,676,4,0,1.0,657,1939.0,1939,2006,0,676.0,1.0,720.0,0.0,-1.0,1.4709800190294957,60.0,7,0,1,3,0.0,0,2.5,0,2009,1827904,116640000,25,3759721,4024036,0.0,3600.0,0
132,5,6,2,1,6,601,0,855.0,2.0,0.0,0,2.0,0,0,0,1456,1,0,28,0,2,2.0,2349,0,160,855,3,0,1.0,414,1977.0,1977,1977,0,466.0,2.0,440.0,389.0,-1.0,1.0,24.0,5,0,0,1,0.0,0,2.5,0,2009,2119936,5517801,36,3908529,3908529,151321.0,576.0,0
133,5,8,2,2,6,0,1,1719.0,2.0,0.0,0,2.0,0,1,0,1719,1,0,30,122,2,2.0,10846,0,120,1719,1,0,1.0,1181,1993.0,1993,1993,0,100.0,2.0,473.0,1619.0,2.0,2.0,32.0,5,0,0,3,0.0,0,3.5,0,2008,2954961,117635716,64,3972049,3972049,2621161.0,1024.0,10846
134,4,5,2,0,5,0,0,864.0,1.9566339700567887,0.0,96,1.9385647909137842,0,0,0,864,1,0,0,0,2,0.0,5604,0,30,864,2,0,1.0,1514,1978.7077955601446,1925,1950,0,396.0,1.0,0.0,468.0,-1.0,1.4709800190294957,67.0,6,0,0,1,0.0,0,2.0,0,2008,746496,31404816,25,3705625,3802500,219024.0,4489.0,0
135,2,6,2,0,5,504,0,483.0,2.0,0.0,0,2.0,0,0,0,987,1,0,0,52,2,1.0,1680,0,160,483,2,0,1.0,1040,1973.0,1973,1973,0,25.0,1.0,264.0,458.0,-1.0,1.4709800190294957,21.0,5,0,0,1,359.0,0,2.0,0,2008,974169,2822400,36,3892729,3892729,209764.0,441.0,0
136,5,5,2,0,6,240,0,780.0,1.9566339700567887,0.0,176,1.9385647909137842,0,0,1,1020,1,0,0,0,1,0.0,6342,0,50,780,2,0,1.0,216,1978.7077955601446,1875,1996,0,780.0,1.0,0.0,0.0,-1.0,1.4709800190294957,54.0,8,0,1,2,0.0,0,1.0,0,2010,1040400,40220964,25,3515625,3984016,0.0,2916.0,0
137,8,8,2,1,6,0,1,1554.0,2.0,0.0,0,2.0,0,1,0,1554,1,0,73,156,2,2.0,4590,0,120,1554,2,0,2.0,1720,2006.0,2006,2006,0,1530.0,2.0,627.0,24.0,0.0,2.0,34.0,5,0,0,3,108.0,0,2.0,0,2007,2414916,21068100,64,4024036,4024036,576.0,1156.0,4590
138,9,10,3,1,10,1862,1,1528.0,2.0,0.0,0,2.0,0,2,0,3390,1,0,34,204,2,3.0,18062,0,60,1528,5,0,1.0,2331,2006.0,2006,2006,0,1528.0,3.0,758.0,0.0,2.0,4.0,60.0,5,0,0,3,662.0,0,3.5,0,2006,11492100,326235844,100,4024036,4024036,0.0,3600.0,18062
139,5,6,2,0,7,780,0,780.0,1.9566339700567887,0.0,0,1.9385647909137842,0,1,0,1560,1,0,0,344,2,0.0,12900,0,70,780,3,0,1.0,204,1978.7077955601446,1912,2009,0,780.0,1.0,0.0,0.0,-1.0,1.4709800190294957,60.0,8,0,1,3,0.0,168,1.5,0,2010,2433600,166410000,36,3655744,4036081,0.0,3600.0,0
140,6,4,2,0,4,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,0,2,2.0,19138,0,20,864,2,0,1.0,19,1951.0,1951,1951,0,744.0,1.0,400.0,120.0,-1.0,1.4709800190294957,140.0,5,0,0,3,0.0,0,1.0,0,2010,746496,366263044,16,3806401,3806401,14400.0,19600.0,0
141,4,6,2,1,9,881,1,982.0,2.0,0.0,0,2.0,0,0,0,1889,1,0,0,0,2,2.0,8658,0,60,1008,3,0,1.0,2438,2000.0,2000,2000,0,250.0,2.0,431.0,732.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,2.5,0,2006,3568321,74960964,36,4000000,4000000,535824.0,4768.620711240071,8658
142,4,5,2,0,6,0,0,1040.0,2.0,0.0,0,2.0,0,0,0,1040,1,0,104,0,2,1.0,6897,0,20,1040,3,0,1.0,89,1962.0,1962,2010,0,381.0,1.0,260.0,659.0,-1.0,1.4709800190294957,69.05520046484602,8,0,1,3,0.0,0,2.5,0,2010,1081600,47568609,25,3849444,4040100,434281.0,4768.620711240071,0
143,6,5,2,0,5,0,0,1172.0,2.0,0.0,0,2.0,0,0,0,1172,1,0,0,240,2,1.0,9525,0,20,1172,3,0,1.0,240,1954.0,1954,1998,0,218.0,1.0,366.0,954.0,1.0,1.4709800190294957,75.0,7,0,0,1,0.0,0,2.0,0,2010,1373584,90725625,25,3818116,3992004,910116.0,5625.0,0
144,4,8,2,1,6,0,1,1642.0,2.0,0.0,0,2.0,0,1,0,1418,1,0,192,160,2,3.0,12853,0,20,1418,1,0,-1.0,105,2010.0,2010,2010,224,610.0,3.0,852.0,1032.0,-1.0,2.0,57.0,5,0,0,3,0.0,0,2.5,0,2010,2010724,165199609,64,4040100,4040100,1065024.0,3249.0,12853
145,11,6,2,1,6,408,0,884.0,2.0,0.0,0,2.0,0,0,0,1367,1,0,0,0,2,1.0,6240,0,50,959,3,0,0.0,2020,1978.0,1931,1950,0,459.0,1.0,560.0,425.0,-1.0,2.0,52.0,6,0,0,1,0.0,120,1.0,0,2007,1868689,38937600,36,3728761,3802500,180625.0,2704.0,0
146,7,7,2,1,7,1427,1,0.0,2.0,0.0,177,2.0,0,1,0,1922,1,0,0,0,2,2.0,7301,0,85,495,4,0,1.0100200400801602,888,2003.0,2003,2003,0,0.0,1.5861723446893787,672.0,0.0,-0.32363271450075265,4.0,64.0,5,0,0,3,500.0,0,3.0,0,2009,3694084,53304601,49,4012009,4012009,0.0,4096.0,7301
147,6,6,2,1,7,0,1,1422.0,2.0,228.0,0,2.0,0,0,0,1422,1,0,0,276,2,2.0,12090,0,20,1422,3,0,1.0,1019,1981.0,1981,1981,0,606.0,2.0,576.0,588.0,-1.0,1.0,78.0,6,0,1,1,210.0,0,2.0,0,2008,2022084,146168100,36,3924361,3924361,345744.0,6084.0,12090
